dataset,fixture_id,content_hash,source_row_hash,split,lineage,truncated
gsm8k,gsm8k_test_000695_c4deb892,c4deb89214a0e53f6ae6afecc5c5e05024206f458912548c18a114a3b426a5bb,aa13aebf482e0dba5ac8db0071c7d2789757cf2c06046ac4ec0039c8d7ac6adf,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 695}",False
gsm8k,gsm8k_test_000696_1aafaecc,1aafaecc9c20053d6c39fcee143f5c1ccbc53046d530095410c154fc271899bb,1d330e2d0e16637c2c32d430d46a9f0f255ad49602c54373ef3adf0f5e2c615f,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 696}",False
gsm8k,gsm8k_test_000697_780912b8,780912b8f29e4393acc48717f36b9f99084b0617131278177afb53ad9750fcb1,de57a5e820d781a274018ad2f737b4ea72c6d00d432cdb88b62492feb4ada2c8,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 697}",False
gsm8k,gsm8k_test_000698_6fa7caae,6fa7caaef35ed67bae6e32c95b091c214cf17cdfdbbbfabfd8cf002dbcd8e849,d2e9ac6e1baca7009dba136997c96d781e3674b3edf93267952f6bfb03ff31bd,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 698}",False
gsm8k,gsm8k_test_000699_2a4885fd,2a4885fdfde8ffe4a36f3447227309e8a62247f966c22bd42fbc21868390e6b1,8d52c68ef69f57be3ca9af75db647f75aa12180243c388f510861ff2a08b6c80,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 699}",False
gsm8k,gsm8k_test_000700_9c40727c,9c40727cb32e06892f4f60f48127c544fc800454326494820f19c981c1273e0a,68e54c7dbd74198ce18dd09656005a020185df8992abe7761bff243e540fd7c9,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 700}",False
gsm8k,gsm8k_test_000701_ab4a2650,ab4a26503fe4f4b1632971742cb952675c6b436ada7818890e1eeb9c6837854d,e52cbd881f017052b708da01f3e41dee0f5885b21fb67d2d9592a95d7c9d080c,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 701}",False
gsm8k,gsm8k_test_000702_4d3e1c31,4d3e1c311d0f16ee5c384fb904e4d93cb1ff9e68255e54ef831b60bc48707676,4f3ddc1b3669995dc33237c0d7b89ccbcccd339897b3fbbcdbca9f605393b3cc,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 702}",False
gsm8k,gsm8k_test_000703_994be8a8,994be8a8186751c665f598b00c2fd0faa8eb81ee0f95058f038bed291291f04f,ca34970cad5ef4ebb4ede75df81e15446b13d2f975f3e443e598f40de3f99de9,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 703}",False
gsm8k,gsm8k_test_000704_8c4a185a,8c4a185ab91b6ced5d2fedf05104863f452ceab40022ba732e99f9d343a61f4b,a6f3e013a0500ba5c664039a85c3c411a3e555752318ac8c5941354eb9c76055,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 704}",False
gsm8k,gsm8k_test_000705_2faf0d8a,2faf0d8ad0f1f5ae4746e412896a5b050dacbed627bff70e2e562c1103b7c973,7bb79683df0e3b868b30781ee177b3e793f9cef7f454ed4f04eb941fde5047a7,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 705}",False
gsm8k,gsm8k_test_000706_28ce76df,28ce76df02268e3e4feb3c7aaeb38da31e2b0b2f4ce4436d104331fb61689cd2,611c8f571ec04375d872cbd88faaaf7a963a167256797a86b6c2fc8662dedcc9,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 706}",False
gsm8k,gsm8k_test_000707_6e7cbec1,6e7cbec1d0e54454be06694c75aa69a2143e253540f6169cd5abcde9e1cd583d,eac1a73ec0a492d3ffd3f899f7060329e3ede5d0e1d991a064ec776486c3ce48,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 707}",False
gsm8k,gsm8k_test_000708_f68c0d12,f68c0d127b6a503bb0bbdc4c93102288263f27039455e93274e51f33cb428f6a,70554e642dee7fb5aec900ba6c041a177460c8655005ee22aa982e4f287e19e9,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 708}",False
gsm8k,gsm8k_test_000709_65f9e16b,65f9e16bae3da614bbdf7b944bf30c1b4e9baa6fe215c1ccc4e048e30998d866,a568cdd54869d23f5448c77aa433af7f3437c0a9b8826dafadbd010b8239b140,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 709}",False
gsm8k,gsm8k_test_000710_58bc0d75,58bc0d75912235797d6fa25871bd7fe57807209dbc26be984cb42406517105ea,397240bc1b682b8b36eada4c6eb164faf82bae05e2eb5beed7aeedfa9fcc91cb,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 710}",False
gsm8k,gsm8k_test_000711_af180bd0,af180bd096a6368acdd4864de56015132d00692cc05052805b7fa10cc69f7f0b,70409661acb66c0aea1f84c3bd4ab5bad063e9c1132a07ae58edf92f0fdbec06,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 711}",False
gsm8k,gsm8k_test_000712_a1bed78b,a1bed78b5d0819564b6f0c79fcd69aef323ca345a3fc4f8f9a9b02c365820d9a,34e763349eb08360eefa1d37097fe165c759d740ef82111503984773ad4b2ecd,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 712}",False
gsm8k,gsm8k_test_000713_27b6ae83,27b6ae8328fd8eb42d7a20fb3f1060e04cf5a597f615d54f11897ad1e4a174a8,9273ea9be6c0c37ab559ce186b40c6c7a841e53b267b8e03d0fbb3198857091c,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 713}",False
gsm8k,gsm8k_test_000714_85545dbc,85545dbcc9b9818de9e6a7041ea84537f4feacfdbbd20c452ede25b606b4d5d9,00d956120da6e1608f36994a9a2a980547d92b5e3c34fbc6536eb674bc1c54d8,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 714}",False
gsm8k,gsm8k_test_000715_b768f030,b768f030ac2291fa96c01447c5c4c2603dcf3e2ace72b75ef10cc0e9360d1556,4103dec538dec291b539cebca82d76bbbc79fae3b63dc9390d60c57a9c1d2b74,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 715}",False
gsm8k,gsm8k_test_000716_9f59d22b,9f59d22ba2ac90efc23b71483037733e671afa08e812a098d88dae7eaa449e75,d7b3cc9c9962c08aa6e9da3673caa8f4f1939616f4890afaeafbd90aa8b9fb0e,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 716}",False
gsm8k,gsm8k_test_000717_917f24dc,917f24dc6a72cd6ce4e19a40591a859420769ded6e42eae5dd641239f8968b54,654c00d20e287b63bd4f4e08011b0035ff71449ce203eda14a463a3fccd685cc,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 717}",False
gsm8k,gsm8k_test_000718_51ec31c9,51ec31c94dbc3cf02494d2beb8daaf1768a4e244fd92b591454f3213ae8d4b85,99eb92f851b886460ca0841a97baaeeb564d7dc34b9beb68b7e49c43d1029ba5,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 718}",False
gsm8k,gsm8k_test_000719_8c5d785f,8c5d785fd1fb17491c5f6c5e548fb3cb55fdba44e8a9a17b61b898008ebdf753,f9b7efdb3c570f5b16c711a51a4343302d9fd19c336152b9062ae4f69b55bd51,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 719}",False
gsm8k,gsm8k_test_000720_0dba4aa5,0dba4aa516a0c3b812d3311418853256038efe6504c3080c746602a5976be11e,6a72aa56b5955a38b7d674ae5dd431214b66e1df611587826060b655da4d913f,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 720}",False
gsm8k,gsm8k_test_000721_cccbb221,cccbb221cc7a202358d1c2f2dac85d003a265ab44d6dc4cb133d71a1c92a7054,fff037624cd4eac8c931754949a85332be37593d94f6786e71d7531912da2057,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 721}",False
gsm8k,gsm8k_test_000722_b4deac63,b4deac634f5b57214b699c14bceefbc49646172781a2c3e613256b2aa92ea511,80cf61d6ede9ebc6f4519ad014ca8a1d2593c55d15f8691812f92f7c7e686a87,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 722}",False
gsm8k,gsm8k_test_000723_c887ba89,c887ba89375f7b21b09ca360f9518b00a753355195f4d63fed0f084f13230747,457340ec1a982d7470178b8bf8200522372b0e6ccca603a5af92d6f368e8bec0,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 723}",False
gsm8k,gsm8k_test_000724_575bc127,575bc12728e0e39257a96d659fdb7dad6b516cfafdca2c1fb9a757e5725ef2b5,9771b51fddc935084fafaae98318bf835b2f67aaaefab5547108a7e987f3ae5e,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 724}",False
gsm8k,gsm8k_test_000725_fc97c537,fc97c537ffd574ec7b9d51004081a020dd1892c0cf66c069bca51d19c201d6d6,8d2620200cd9a6daaf6bee77009fa79f505d28553028fa394199507db3fc249d,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 725}",False
gsm8k,gsm8k_test_000726_10f504ed,10f504ed887b51d87239f8038f6400d3d35e79d0835032c86dd86c392d34854b,1bd4084332bda0adf8504ed70e85339f038b7ca938d6ba12f956d97b4a4de718,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 726}",False
gsm8k,gsm8k_test_000727_53197c24,53197c24ef44128ee9ff5027755c3aab93dd83860d54b28323db280798d1f130,07a774e32eacf2be2399af3b38bc1fa81bc5df64490e89b4095f0ef7ddeff1d1,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 727}",False
gsm8k,gsm8k_test_000728_c3daa484,c3daa484f4527ba566f3f0ab69c07d1c23c543a76546302cdd331489f6f965c9,266bc562c0467491548dff69283527935c77852abb7931931059d5a46678e85c,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 728}",False
gsm8k,gsm8k_test_000729_a64101d6,a64101d6034370db81573648814807f47a0d6fae80a90d364aafd7589210755c,b5ad3a41907b368b131c3e72f14f3998f4318614b371d484ab6e8611da9d4741,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 729}",False
gsm8k,gsm8k_test_000730_df4644a4,df4644a414d0a51bc2742211a575dd6775665dd29bb11043f8801070c7c9c2f4,5625e62b6284c118674b8bd746a5bb13b4dd9f96d36ad6bc20418f96d4954b76,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 730}",False
gsm8k,gsm8k_test_000731_84dbb5e8,84dbb5e804e73dd4fe8b17aa7658c55e3c660c073b01ef4b6a82af2cecd4d927,c5e06375078b435bb06f69dd2932c1f148bf1263643794432b295e83be05ec38,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 731}",False
gsm8k,gsm8k_test_000732_7220f364,7220f3649d42a8e913a1da933d5934488c6d7e586ff58c550938214b33110e17,b1b755793812e6c1bd136c38f74dcc2f26bbfabcbfb280709aca805ff57ea7e1,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 732}",False
gsm8k,gsm8k_test_000733_ea5ad0d0,ea5ad0d0d154ba15d8a54d0c27effa6463947204d6ce6255012d6cd87f71c35a,227b61811e978d0b57df497ca6d6a1c6789545b4b071f24497b9fa3c3b06b8dc,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 733}",False
gsm8k,gsm8k_test_000734_534fe6ae,534fe6ae9d04568d126b26fa17c62d63e33334614460abf93131a6c64e0b0f6e,6a318c734e399100980f924ddfae7e2db40fe9df79ce30af04b41e827580f766,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 734}",False
gsm8k,gsm8k_test_000735_489ec91a,489ec91a1e6350b47682e9a88cad2997f46cdeff606d63a7950061b240994370,6895a9e35bf46cc8281d04e3510230f3a4a08243f5fb01b4fccf7b2f45db7033,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 735}",False
gsm8k,gsm8k_test_000736_20c03732,20c037329c96084a38758ea304d05690f7bdf28591171e189116e7adf7a7fb10,72d9608f6d99756b850f8e4127a33275719a28d595f057f60c63458d07b943f8,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 736}",False
gsm8k,gsm8k_test_000737_be005c25,be005c25e7b9f02d77ca4b1ea384bb0679f7aae1a61357be7010d8b91d419448,b673ac26d126818665f3857c9a655e9e45eb383fae213d3680ea22eeae2aeaf9,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 737}",False
gsm8k,gsm8k_test_000738_74f54a60,74f54a60997dd4aaf44364dea7792e593f5e76a0af6b12556823fc788767ebc6,15365915b6212810e276931d875d38935cb286b822051a46d4f635fe8be8a628,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 738}",False
gsm8k,gsm8k_test_000739_16b89cb2,16b89cb2b511382071e905ccf007e8361fe323254b328b76e29869fd14a5623f,c0bf3eb39a8d51e02c16b52c42a38a30224bec44ef2b493371445614e5fdcdf6,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 739}",False
gsm8k,gsm8k_test_000740_0e473a56,0e473a56fb0b649ca3fe11aa0b31fe5f2a56e99ccdd6c4bdf51718076b0b1b1e,42b3525d654454c3aaa88945ed9fee6cb28f672e3560f623d88adbd31272670f,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 740}",False
gsm8k,gsm8k_test_000741_e446a230,e446a230fe05e63bda8b691d37ddfcfe43692d990f478dfd5bf304ec02532082,98ddde1691bdb618cde939e2e9a158ab7770bc88196caa7ffb1db6611955999c,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 741}",False
gsm8k,gsm8k_test_000742_18d6c22a,18d6c22af987e202462506538ea42fa20bf77c05496bcb25762ae286bfab9ef8,a5c6f9d745dbea588a5d901d4ba8ecb533436f0c6355006547f183660983d9bc,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 742}",False
gsm8k,gsm8k_test_000743_f18646f5,f18646f5accba1b3a2eefb9996c22005c83377d28770e0c5a261892a3710a21f,74ecdb74329c9ac897f3f6a36457d5ab9d16eabf1a50be7a147262c37c61c3c4,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 743}",False
gsm8k,gsm8k_test_000744_42983536,429835366d323a187430d48edaee0c5d5763260cc09808e3e757f6728536be68,427610e86b2d24fcce1b94861e4af592961bf9a2378d82f079a235b2f3d91fba,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 744}",False
gsm8k,gsm8k_test_000745_7851e641,7851e64162f55853fd5d9878bb34c4f793f014865d92fd00ab518445ad644da3,495d44d33d3d2e1cfc65d0f1554983cb6ef6ed09795e061d3b3b04f7a7f9a1d5,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 745}",False
gsm8k,gsm8k_test_000746_28fd676f,28fd676f31301cf32c3630ea62bef1d55f514af8050e2105ee3cb84b853ad871,8d73aacde5334e92f3342d28ae4e712a9ad169e2f7d567da341ebfe9ab6d506e,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 746}",False
gsm8k,gsm8k_test_000747_69d409dd,69d409dd7efe6d945f3e3f76c12fd59776a29400671c83cae6b0f71454d3c455,014a65b047aac3cad3c5ed0e7f89f61757c865c54232958371ca50cdd7dfcd79,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 747}",False
gsm8k,gsm8k_test_000748_f2c75d4c,f2c75d4c30c0d614dd1df27a8aa9e2667b3d1f48c3794b1074d3a3bb5628d5e8,6409c93e9d394ba8097b7173e6a84debb4a307fa79e890dc1ad891a57400ef37,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 748}",False
gsm8k,gsm8k_test_000749_0cf02b08,0cf02b0829629dafee079f50b1338b22d8ec93d4ec69a0d49d7ede1a7227a473,031b6b94872b73f789ca599248a7ad9fd738c6d8df14ae49e1ae20680fb51797,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 749}",False
gsm8k,gsm8k_test_000750_e4c58078,e4c58078798d60a02570abc625986f97499b50e0d084b4e36963536de8c8b11a,faad0e359c4b3685346cd3d263c1290080050629e9a9d0971b1f81c7170baef4,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 750}",False
gsm8k,gsm8k_test_000751_89d0dd05,89d0dd05af11d91365e920f4036e0c0c47c2a9554309b9d4010193bc9f36b161,d6c00a4f61100a2b24e5e86f3f7ea2e2f4aa6f6771be1cec385c204556edf1e1,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 751}",False
gsm8k,gsm8k_test_000752_7395501e,7395501e64c60ce7a31d3e3b05758ca5d2a680a4a2f93aa3af51e8740b6abe15,79286ec59d40554f6ca9d524291308afdaec9a36ae1530db1c4c47e57efc09f6,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 752}",False
gsm8k,gsm8k_test_000753_2cb1002f,2cb1002ff1e6d46e85272eb720394702e25414d7a8979bc714f1893225bbf6d8,761d666d38abc507137ec59be2ea3fb0d9576875cfc6deb8d5a32e1b2096e8b8,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 753}",False
